user,item
2218,700
3520,213
14831,1512
6429,7981
27031,10823
32819,13685
3363,229
33383,9297
17972,6405
18371,5922
14119,8631
34033,11099
28711,13140
13006,911
20306,9512
21321,5585
4082,12933
18093,1447
28459,4968
23853,3015
21692,7218
8220,488
34972,10825
24907,15258
18770,7324
26363,4658
28520,12791
22607,2121
7758,2120
19876,5205
30036,12822
32142,5714
571,3784
25027,2528
23919,2322
24156,10371
34056,15405
34407,7375
5008,266
15085,6882
15785,5573
28027,3998
5833,11491
11872,11720
14099,1189
20465,1813
20623,3153
34011,9246
4055,9016
11354,1931
27059,6990
11138,12664
18667,12457
29725,11590
13111,10130
15140,1112
15857,2416
15910,11876
23840,8041
7691,5220
25681,12558
8752,14470
4392,15202
9022,12079
9456,1983
12283,5777
5507,8473
15553,12770
5713,10793
2447,10335
18192,10851
16784,5435
10592,5930
12488,5428
21925,6988
29318,5200
7210,7741
25247,3591
21461,14209
4667,1262
21948,13573
22181,2255
2695,9124
33758,14785
11705,10617
19506,14316
22769,2425
35456,14298
14117,15135
19057,6576
13109,1547
19523,1653
34887,12835
4514,8375
1685,14334
5512,307
17005,5784
22154,12860
654,7178
27904,13740
22231,10828
22548,4119
33155,12549
32725,5489
13000,5926
33454,9082
4500,9608
30919,13798
9782,8168
30616,11545
6442,1345
21449,1932
26132,10521
13281,6353
22425,15016
32501,9164
25691,2642
8573,2403
18094,14234
35441,12081
12015,6470
30260,5467
17722,5960
4186,12077
20486,3530
31283,11981
28582,8326
10614,1501
9423,5202
11759,12142
24715,9156
6243,354
3655,2992
8419,2121
10475,10956
22976,13025
23400,2241
12374,3555
17209,3870
21421,4206
8523,10580
25089,4644
13807,9967
12859,7010
30639,6402
23232,6040
2045,101
252,5454
3225,11517
5432,10877
26260,4640
16502,13053
27937,11944
15024,6898
33024,12480
21945,6054
11250,1311
20608,1824
7167,4795
21458,1994
18624,3445
1647,4377
27062,3049
27488,4389
2641,5989
28274,5298
22868,2538
25488,12647
21369,1922
35066,11214
35178,11455
178,3411
31041,14676
23987,2344
2325,1030
8073,6937
480,6193
27775,14218
4814,7458
4016,1816
31502,12819
9790,2528
18181,6258
1983,13344
12262,10295
26866,12155
31018,8276
1961,753
32349,15135
16233,1874
20759,8005
19663,13286
7982,14928
6633,10873
14775,1067
18670,8112
480,7132
23351,14376
3436,194
15215,3059
10251,644
242,1302
4225,4784
24177,13960
13196,3905
33662,9330
35419,14900
35515,15362
11320,7503
24090,8299
1628,5424
14828,1078
20105,1738
26156,8208
33773,10100
26436,10477
9796,4386
30392,15519
4071,5256
13954,1453
20236,2194
535,773
21008,4925
14292,7864
31033,12317
31826,14205
2215,9506
34591,7699
28323,3446
3596,11564
21201,7949
25224,6134
16743,5894
28193,9789
9895,3052
29817,11797
32341,8612
7188,10694
1638,76
26135,2793
17358,10893
8664,3190
22136,9920
21074,13277
16996,9723
18419,7311
6246,2075
8689,4186
10690,1980
7637,15401
22168,5671
23195,9675
5770,14389
6538,3415
19440,12998
24716,3634
21711,11619
24938,2515
27739,4334
16642,1274
8486,5520
18453,13496
10010,9576
1975,5481
15567,12505
767,3351
15934,1187
18019,10760
26732,5119
27520,9107
782,6103
27967,8106
16191,8922
6007,10545
17303,1922
18034,7096
22535,7535
26093,10087
30921,4505
31788,6342
6485,4693
20676,10356
31206,11090
27684,6505
13981,8510
33131,5856
6916,715
21131,7718
11158,12005
24049,4460
24885,10394
21311,6373
7937,4150
25831,4610
11065,702
28360,4775
28915,15385
779,328
33,15033
26387,12412
8961,7102
19768,2452
12536,15485
20315,9037
5943,330
25021,2526
15156,12762
32983,7836
33138,8905
11608,9208
31011,4556
31486,4849
22542,9803
20756,9911
4115,212
9099,8729
21740,9115
14885,8512
9868,609
6669,8543
24723,10416
12092,14690
34991,13402
5858,9267
22854,2161
22654,10209
22169,2058
6186,11018
7509,2518
14187,1007
25912,9271
20354,12533
21987,9931
25492,6433
33929,14480
32,12714
21025,4824
20547,1816
23950,4989
4562,5977
16470,11504
33954,15476
28268,4031
20119,8694
5570,3323
5097,659
10148,9644
22046,14675
18842,4515
17343,14287
34607,10379
28465,6265
12966,2772
8718,527
24626,4225
12668,863
21250,1909
30401,14961
33230,13166
25632,4908
873,2191
19556,13657
31451,7837
11796,10733
10253,4183
23957,4066
16424,6783
7744,3704
25655,3579
26587,9975
737,5713
3046,1408
4066,6685
12084,2505
16573,3873
27454,3144
31055,8022
824,4369
18611,8904
25106,9938
17108,8354
29906,4028
19766,12339
17242,9108
23154,8064
7438,6034
9697,6338
10936,1365
13262,2891
24093,2799
24898,10174
13948,6602
13939,11212
25653,3102
7241,4931
25985,11977
27871,9067
32229,5256
15102,7183
25086,6438
32233,12545
32985,11426
29,8228
6996,404
8644,2052
21340,2899
19001,4521
27624,9540
16189,14621
11537,1181
16783,2528
1800,83
15308,6470
11085,11637
409,2972
26201,12891
29979,4075
2393,7952
32360,5308
21563,13120
24590,2450
400,2105
26967,9391
19159,3767
11187,9820
15525,2913
11110,1494
32869,14984
27327,15561
8969,1411
26682,2991
15338,6470
18631,15167
21761,1966
29123,5029
17634,13257
20430,9070
21416,1931
26347,4206
20,8650
9356,2988
6973,928
15125,6362
16350,12071
22659,12915
28459,14848
30811,4763
34304,8610
20515,3701
26394,3463
34675,8553
12887,6346
27569,3201
12699,13465
1206,1572
14194,12619
254,7541
14602,5274
6267,7303
7836,12822
14822,1076
16126,2914
16510,4597
19762,2905
7488,11358
23030,5099
28283,5173
30062,4086
30725,4430
31800,9414
12933,11602
24886,5952
395,17
14588,4063
5317,15038
2521,6393
19321,1627
31674,14378
15618,1168
13104,2789
4970,6040
6462,9649
1031,10966
5494,9423
852,643
18386,4732
26259,10751
5516,322
6999,405
8453,3722
11603,6449
14483,5151
28217,4711
3296,8082
3874,5844
5078,12928
5885,12462
22243,11223
8013,9085
28785,14028
8921,8671
20841,9297
31851,13674
33518,13312
5968,9464
2042,100
5471,6214
14905,1087
8698,12571
26570,6856
17129,4588
28703,14403
30589,5831
3285,2416
15881,11727
4847,6764
6490,4850
34661,7850
2741,1040
31063,6653
35259,12872
8707,11344
12360,3580
14168,8149
24569,6029
3776,209
13452,5727
20716,8255
22994,8801
17471,2258
19353,6776
11999,7738
12157,11330
3991,3746
10228,6434
16040,4028
27232,9577
13287,937
15656,3099
20336,5755
20966,3707
27082,6600
26476,6790
2212,14632
14241,9566
34371,15042
6436,7623
3690,5511
19868,13234
35267,15365
12105,967
13340,948
3806,209
32826,10294
3561,6040
25285,2570
1233,4633
33597,10171
11728,14980
7124,2520
9185,4529
14988,13149
19075,1705
29672,4415
12297,4520
4122,14186
19879,13773
7553,1879
18020,6206
1201,12450
14446,9567
17170,1340
20984,7265
34404,11553
12481,850
24493,13308
24612,8304
11496,7625
23060,2200
4755,708
1916,1815
21441,8672
14028,4331
13050,7359
1297,3463
24454,11101
4323,11816
14070,7186
3155,225
18857,1603
24250,8073
17478,6007
14049,3865
7480,438
13541,7596
22261,10104
25868,4439
28293,5190
30454,15539
32772,12286
24743,12143
2273,2991
15221,12165
23938,8740
23958,14088
1081,8719
5303,4081
1733,768
21590,1948
10655,14714
19570,1660
9661,4242
22221,3508
14423,6708
15,2508
4509,8946
17282,15113
1195,338
10085,1537
24572,6030
3973,7623
21261,14689
31736,11552
20363,6931
20330,15119
35569,15275
15366,13458
24781,10341
1424,9997
187,2965
12465,3299
22780,2159
29223,7167
2372,122
1150,2258
7201,8728
14154,1006
20950,7630
7109,15555
4518,10348
13351,15177
148,4
2314,117
7140,4288
13442,14541
21152,12460
25373,4968
27961,3296
5789,8296
27277,12463
28521,15004
8743,531
24961,3711
17354,6479
19465,10103
8154,7306
26975,9846
30786,12090
32651,10023
7185,6690
33976,9520
24822,14664
5273,10631
21006,7912
27289,14917
8457,12942
31855,10089
4432,13398
30547,4345
31477,14832
34811,12950
4466,4122
16973,1310
21124,13236
17339,1633
17736,6931
19878,10622
26833,2973
27929,4862
4479,6047
18147,4021
10657,7374
23730,8171
662,5486
30849,8066
1921,2643
8636,12311
31561,9992
4529,4821
14443,3337
17158,3692
17676,1403
1032,13098
20403,3273
34413,14782
1048,45
29623,3852
4793,4867
19442,4992
17888,2225
990,40
28252,3421
6378,14302
17484,14415
19625,1666
22056,4706
19139,15544
22585,14095
14497,4512
8963,14776
26675,2922
4230,216
7149,15088
64,1945
6726,2153
850,410
23778,4024
3052,180
1326,4311
6697,10268
5794,2358
13017,913
35310,14367
14186,15358
16936,6100
17445,12393
29364,3749
33400,8555
10466,13232
16543,7337
5111,15133
27945,6280
29731,3920
9390,10275
30813,7631
14529,2865
14801,5273
599,9809
18173,10853
7648,8211
5158,10226
11707,1889
24719,14296
18074,6121
33044,11916
22021,6940
34638,13156
28058,13512
14581,6438
5183,4806
3540,7474
34603,9937
13863,10359
23507,4850
18675,15386
30596,4371
9594,11209
27842,12167
4184,6233
9795,6015
11209,10465
5906,12748
9838,989
17340,2369
5940,12332
29980,5536
15319,7306
29660,3868
23412,9127
7027,3555
12849,12417
30843,14047
6719,3210
10222,5301
2121,4528
15192,10914
28895,9663
18979,10320
23468,5272
24395,12078
5400,1249
15625,7763
33653,14639
35253,12089
22877,4804
4279,14579
11368,14100
18663,7805
7950,15500
15999,9667
20048,1903
29440,14832
12136,4789
12790,883
6728,5366
13421,4133
470,9183
17915,4155
11967,2536
23168,6673
27973,7523
1418,62
7049,5192
4127,15124
6085,5674
27857,7348
428,3295
7475,3314
8593,13098
9583,1005
19450,7811
8230,6630
14255,4709
16263,1230
4658,238
15356,8662
24798,12818
23661,4512
35140,13501
7879,10722
32017,9187
854,4800
18624,2750
7335,10100
16301,4905
22485,2105
15893,3390
22,8619
26228,6100
4929,8056
11825,6216
13270,6007
13187,14640
14354,3375
24727,8629
11599,5873
22860,7617
13736,2050
6447,10577
8181,14443
29575,6897
3329,10017
3811,1655
17562,1384
18969,4855
18979,3099
26898,9463
34651,12936
11926,791
28206,4849
15222,5787
15088,2589
3204,2374
2681,155
7994,472
18581,3992
17190,9325
19046,14120
20881,1853
28556,7857
32777,10753
34260,10836
24975,6075
19404,4968
22515,2105
24161,3872
26826,4864
7507,1293
11438,14973
8300,929
28458,6009
16035,9458
29452,14037
17351,11121
31869,14927
29880,8068
14567,5711
861,5001
22996,3317
24390,2419
24978,5033
15626,7718
34719,8502
9695,6268
8544,508
16971,14283
25495,8743
22626,14337
9956,1879
20938,14788
17411,9859
9911,2136
16776,5147
883,37
22365,13249
33862,6602
2667,15509
14505,2739
21244,8829
10654,9764
27383,8730
6925,14500
26899,10603
30168,4162
17112,7698
7442,7822
30744,5261
18061,13509
2963,8862
23525,7579
8590,13284
9733,1433
22112,8989
25392,2929
27171,12230
11821,8271
29700,8608
7152,15603
4296,491
24070,10304
8693,6242
32648,13860
2449,131
19262,6150
22614,6382
26801,10603
15999,5963
24010,7220
26352,2863
23857,3780
33936,11223
13008,7430
33820,11048
31322,6032
8390,3208
13321,9647
10900,879
81,4206
20062,3732
27264,9546
30342,9953
5547,1355
7663,5323
12009,8857
4022,5742
24941,5285
17690,14104
13924,6907
14858,9966
15006,6646
8657,519
312,8276
19877,1700
27528,15254
25045,13744
24035,9909
20437,6992
74,2
2639,10212
22749,10340
23869,10371
27928,3295
30500,8260
35474,15335
26597,15095
34751,12496
22893,2168
2676,4617
32567,5361
26194,2812
442,2091
22945,8185
19972,2876
23198,2215
22687,3231
34777,10677
2532,142
6150,5189
30019,14753
9200,9964
23254,3278
33803,6506
21382,1922
13439,11157
31285,10637
2343,5316
15977,2016
8222,1880
20569,1819
9812,2614
11228,721
11393,7204
11990,1044
27563,10902
28590,14906
29352,10503
5978,2638
13178,10069
5575,1467
6075,12370
20958,7229
3565,1867
19919,1710
22348,14503
24242,9956
22344,13795
5397,4578
22745,7723
33044,10022
1279,7287
5365,7484
9281,8990
13300,7965
23052,14821
13942,4988
20900,4026
33618,15212
15186,1113
14366,15115
15683,1165
3527,2514
13761,4418
20099,3748
5744,5036
16926,5733
24476,2431
26912,7535
15076,4136
18402,2393
15671,5477
31029,4566
17782,3439
19052,4195
1130,8103
20445,7768
7064,6818
9041,4026
10738,685
13368,7318
11093,14617
12067,13133
14540,7539
27952,7048
33729,14447
2974,3469
5367,10189
5515,1951
3030,8474
11599,4397
23784,2288
11777,4669
18439,13013
23420,14843
16353,15081
33924,10192
24672,10829
31849,6033
34974,15146
32206,10212
890,9555
3328,4906
5045,2941
30308,11607
11709,1532
4924,4866
7296,14681
29029,10765
27468,9271
22191,2195
22442,5978
29749,6890
7812,453
26679,14480
15143,1951
11008,1835
31049,5576
27995,3311
6627,5662
35568,15454
13557,13232
27153,4722
10616,5926
14317,10476
17053,1320
31461,5520
17646,8250
5901,10631
21994,2031
23613,6913
2616,7679
8232,8559
6888,15236
6272,6602
3578,708
735,6769
11147,866
17451,1366
27872,11956
3610,2875
10897,691
32684,13785
34518,13159
15060,4518
24397,10378
18253,1465
32754,10582
33977,11492
18067,6967
9667,3683
29352,8543
12578,1698
13306,939
16423,14106
2091,102
1592,2633
5575,1951
17053,12058
18235,6551
19484,2266
8117,14621
18756,1527
16194,1222
21034,1881
21572,15520
32169,11984
26599,15251
23693,15136
17208,12346
5956,330
34066,14166
29291,14656
11564,10172
22037,10372
4126,4081
22441,8735
14335,14034
24148,5328
21087,1892
25304,2572
25937,3239
2804,159
28170,5540
25852,8793
13510,6754
13453,10384
14974,10759
28532,12537
15607,12392
11366,738
28668,3538
30263,6306
6037,8024
30745,12496
33122,5851
19497,2851
7131,418
2776,1494
13579,12186
29873,8780
3209,11175
11055,9921
23543,3649
1387,1046
33193,11918
12529,8952
13117,11374
9012,547
27193,8419
1637,4604
6585,10458
17587,1388
24479,10918
26348,3897
12750,1000
25563,2624
6559,377
30194,12743
30206,5398
7069,10278
16047,4154
22535,10625
22626,12995
11109,708
14782,5462
10957,3320
18395,2995
33704,6364
25670,13983
32129,13108
29302,9314
298,14449
3881,1782
32275,8961
12074,801
6817,9653
18515,11398
6647,382
8811,3832
27539,10345
14108,14004
20211,6112
33427,10663
4829,1706
1019,10984
11451,7211
11542,12991
26005,14646
28913,15396
14940,11124
24792,8008
8997,10603
28744,12177
5934,1614
6677,5859
23040,5256
17279,1743
3753,14964
2391,124
18906,11404
28374,14529
14821,5925
20878,1852
25208,15241
7199,1245
24963,14656
13026,12925
11613,749
13089,10241
18162,13323
8701,9679
14709,8343
21651,10820
6594,8426
34149,6956
35334,13798
11310,8295
32087,11138
28054,5849
24210,14799
10191,5456
24563,3583
26452,8518
3527,4421
2339,14055
31669,4963
6854,12702
8019,7780
15178,8040
2614,10318
156,5
2327,3872
6900,10603
31093,11219
32684,10081
1115,842
21101,2432
11641,4086
9554,856
10242,4640
28850,4443
23602,2269
6566,12420
12189,3137
21970,8479
18551,11189
11077,5441
30502,6964
3157,3548
26870,6937
853,5945
4955,259
11580,9445
23036,6961
24161,7336
18373,3720
24997,10052
25470,9518
25527,10806
1115,11580
25907,10273
9310,15398
33684,9414
6662,13821
34525,14948
21813,11124
18491,1497
15627,13851
35080,12726
23789,15277
10345,8151
823,37
33985,12725
8620,9444
5888,7230
14532,8400
18338,8048
3102,8163
19654,9711
27233,11311
15230,4766
21039,2843
28318,11941
473,4384
11154,2813
239,16
11021,5667
23726,5314
14579,1049
8698,1406
21047,14223
1567,161
14770,8164
18693,14813
22375,10985
27917,4746
23817,2399
2048,4406
30122,12169
24420,13989
30996,10481
8260,2119
8265,2463
14729,5130
12974,4359
7480,9326
12695,4944
30964,4527
25281,3179
32182,11509
32309,13536
30397,11061
15285,9926
19864,1950
29507,11492
16883,10521
28098,4942
34531,7542
5861,4629
3513,9171
4884,12985
7696,441
17176,2637
24606,2451
31212,4979
17322,1708
29602,10165
30157,13479
12626,7409
35578,15581
8711,15173
29446,12155
15860,14745
15325,11203
22789,2465
25559,6691
21656,13526
2202,685
1021,9046
33932,10781
32929,5673
4439,8555
11478,6269
9494,7890
1739,8508
34882,13784
11525,14194
34529,12168
32170,14666
2165,10602
18657,1519
8436,15126
28844,3577
19105,12232
20578,11627
19613,2839
30315,12725
25115,5869
35266,11680
19953,5159
8883,539
14452,9709
21210,9625
336,13265
21688,7937
22025,2604
2439,12275
19531,11293
20056,7731
19237,10846
11279,8661
19316,4723
26076,5466
26907,11810
28223,9501
13837,15448
35305,10295
6447,10337
31860,5176
8467,5929
28730,8551
14740,4110
20934,1998
20,10935
30096,5605
34521,9432
19280,8449
16271,1231
5374,5399
17418,1365
16759,2483
30473,11190
2488,8380
4802,4419
9164,2070
13511,8458
5280,287
9660,9067
24789,3201
16592,2720
16315,8104
6986,2105
27786,6652
15483,15121
18770,3624
22049,2035
35249,10521
32718,10283
24251,9941
28167,7283
3119,491
3203,1128
10730,10674
33309,14134
5358,13160
25964,4070
26130,9243
8563,6926
31663,14030
18685,12561
7830,1679
24609,2452
21596,10576
27816,3269
8776,1557
27982,8634
19020,1705
20570,3764
2146,106
25329,6713
17440,4133
29799,7839
34733,11543
24640,2704
1687,9391
2766,3197
271,4114
5374,14043
8471,14692
20596,8368
4106,9418
4362,13545
26886,12380
28158,3383
33488,6121
33815,14652
35593,15592
13042,1348
25712,7390
29752,10652
31006,7465
22661,15222
17523,14906
6553,5986
34729,9330
22507,14001
26394,11359
2746,12529
35148,12697
1831,3104
3904,6436
14525,12950
2869,10650
11679,3252
17952,1433
28955,4831
21740,13307
31606,10089
3509,4594
11977,14960
3595,204
11444,5829
2686,7001
3078,7791
6275,10364
15943,5441
20188,1753
22054,14406
28042,3558
18208,8943
6016,14799
26403,12761
1689,5091
10872,2405
26935,3762
28733,9333
31102,5079
17186,1341
23204,11835
11163,15386
28357,9985
5393,298
12497,851
16793,8994
1709,81
21898,2000
14504,12985
21941,3390
13685,5712
449,1733
22100,7584
7843,9215
13958,10974
31869,10849
27258,7798
32024,8508
195,3314
9780,7024
8383,1989
1129,4875
5248,5020
10084,9879
27419,8655
9110,9673
4569,14531
22253,11209
3666,205
14941,1093
4863,10282
23600,5769
32918,15551
4405,6960
25000,8069
766,1036
24721,8654
24057,9428
34618,7755
15380,1140
19798,10966
23785,2324
7031,11407
12542,10019
17306,9902
9378,978
31922,10833
2803,3398
17808,6356
29502,13055
35572,15603
9432,1214
14573,1047
19027,9776
34579,12149
7735,613
20196,14395
6905,3539
14310,7992
14058,10400
20586,7410
20369,9627
32375,5301
1845,4799
1762,13432
13970,5857
28863,5376
19678,7235
5110,5032
13670,9537
11189,718
15291,1448
6192,2327
3418,15163
17702,11191
6250,6469
2231,1078
15773,8547
5814,13486
27442,3138
17399,2522
31115,7892
11843,2447
22899,11333
32870,12635
33281,11415
34962,9793
28358,7311
22771,5671
24971,15194
17585,4375
10367,6918
34978,10776
5019,3574
35060,11267
31058,12461
23114,6010
8174,8365
12157,7683
8847,537
32819,13986
32509,13006
34467,14136
13691,14147
24510,8568
5396,299
15263,13521
3295,1335
19735,6614
242,8340
29946,6814
20378,3273
11358,10861
28908,11511
1358,15045
15993,12054
17476,12137
1064,46
15613,6171
30770,5763
5723,5797
17015,2882
25499,2639
17572,10155
19394,9704
24939,13562
27945,12403
2881,9050
20641,3094
4304,222
2124,965
33338,6041
18782,3663
2003,2890
4344,11140
495,4440
8131,2410
24390,9563
8600,11748
26852,7752
20432,9521
1547,9440
26225,4621
32620,15065
22952,5436
6990,15273
24891,10488
20803,3048
5312,10750
24631,2455
6179,10335
11962,6437
11559,11682
6470,2405
22338,11400
18512,3960
8247,491
27602,7691
33171,9691
16459,3724
16407,3534
21052,9387
29469,12086
18440,7467
415,14660
14961,4272
18701,14412
25272,12086
35526,15338
19437,12760
22223,10137
2730,5447
19044,13997
13588,9430
1327,2095
19453,10260
22920,12694
35029,15471
30432,5902
23148,14773
5772,13744
24829,14871
2584,145
4643,7743
33729,13752
3459,10171
16553,1265
22270,7859
26014,13045
32695,13495
30597,14048
15673,2384
25081,8676
32674,6010
15982,10309
1311,57
23129,13218
450,2172
8330,13334
24942,11715
30541,5256
34465,13793
30007,11738
4864,8092
6717,6954
6452,3273
14551,6629
19124,6944
30583,6421
3341,4446
23234,5283
28416,9089
29560,7262
24403,7650
16991,2780
13245,931
33995,10087
6763,12210
31615,5292
11981,11509
31651,4949
6623,13893
7136,4844
18645,3684
27206,13487
10429,7125
30792,6945
20024,11523
31081,4604
20618,7566
5652,10952
3971,9164
24146,15349
7654,12354
15180,7712
34235,12176
25959,2734
33782,13362
3889,5567
32696,12161
9066,4865
22023,13593
11337,3486
12484,14954
24996,12486
14967,1188
15765,1168
29815,9824
31460,5539
27535,12615
16680,5897
30594,9562
11907,11186
26623,2899
24782,3108
9114,6976
26980,11804
25299,2846
33334,9415
5951,789
33924,12664
23172,6633
4932,1564
18795,1534
32860,11976
2697,156
17762,6575
20792,1838
28168,7805
1251,2584
14935,1091
19160,8048
3604,8939
16811,9736
22912,10843
29304,4774
6064,8021
14977,1502
11632,751
18581,4399
13159,11494
15456,1702
35495,15196
568,83
1161,7013
10588,7131
34750,12598
27882,11733
15580,10813
7970,7648
8519,508
9061,2777
3789,209
14687,3591
33638,9395
278,3138
12318,11228
29278,3711
27457,7016
3944,4469
10377,653
24628,11285
34134,13948
19800,10451
2071,1168
16892,5537
35011,14975
12258,4946
28799,11031
2992,13821
21927,14019
6261,5128
13076,12748
24139,9781
9689,10051
17664,11651
27144,13093
31556,6135
9648,628
31879,5068
32941,5683
1583,74
24900,3463
17606,4476
17427,6985
21658,7563
17200,1344
21272,5807
19137,1597
23393,15037
29698,3896
27820,13083
16032,14828
25265,7533
32568,10425
9353,6345
743,33
7071,8501
9466,12638
17759,12827
24437,2426
26706,7390
33657,14735
14820,6348
35405,11465
1116,49
4557,1262
4460,6025
5379,4080
17652,4070
20069,4960
22180,6332
22194,2066
1784,10536
31988,11777
17568,12478
1603,1830
28862,7946
18187,14967
34992,14709
30384,11175
34285,13444
6213,11072
27918,11524
8020,3173
29978,4071
30079,10539
2357,11337
14938,1092
26469,10271
29026,3624
11071,11556
29462,12822
32339,5591
9796,1788
49,2
5967,14988
34780,11039
15659,8207
28704,6956
1146,49
7759,10164
17283,1355
6880,6812
18470,2608
10114,14148
13390,4182
25356,5153
27180,3085
18785,5063
33112,8143
15985,12514
35369,11784
32148,12789
6935,3486
15173,3968
21166,3852
12222,2390
35272,11851
29611,3846
33129,10941
29024,4086
8005,11509
21312,9504
4677,10173
7323,15087
26602,14341
4211,6236
17977,6997
28873,13716
29482,10791
25731,6908
2636,148
11264,11927
8234,5330
27599,6802
33041,9781
2011,96
608,6358
1329,3674
28087,3358
11406,3874
20029,14555
9446,1917
32753,6560
14523,14597
17044,1315
8546,1660
26758,7125
1002,8914
11233,721
6702,10431
3335,9167
11551,5726
13657,2782
2392,138
6072,10035
24240,2396
1148,2323
22066,12753
27682,6463
5430,1900
16995,12161
32198,10408
19311,6583
32573,5367
24149,6415
26148,7546
24962,15563
10213,11070
14391,1996
35036,8884
1625,14905
23205,3577
1880,11482
27847,3497
1811,9433
22621,14668
22802,10542
26075,2764
19281,7091
35277,15362
1917,969
186,784
7290,2091
25184,2551
11849,6672
9196,587
31857,14437
7828,454
7516,5063
33116,15566
11415,738
4768,2316
13653,6581
21394,6819
19883,8852
7887,7450
4458,5308
8095,10597
22068,2037
33088,8822
12231,3741
20140,9417
31599,12866
17069,1321
7153,1978
23169,11625
14654,6139
16657,2316
14530,8547
22899,5348
35524,15589
4249,12489
4378,8173
7432,4776
15496,13773
35088,13746
8820,5561
5905,6084
413,1298
9694,6317
18993,11885
13658,2387
30643,12650
3539,5159
5605,7512
18103,12316
17520,1378
17592,6916
24338,8515
25976,13639
25043,11714
5513,4513
15310,5662
9548,1015
24529,2633
7018,12491
14642,9138
11936,975
2323,2387
21657,4546
23300,10014
7911,465
567,6087
17005,7321
28333,13697
14247,3132
28106,8056
12921,6416
26085,6577
28447,13984
17125,8554
21922,12549
22848,2161
24711,2465
4637,2748
29337,10520
6858,5978
17207,10838
14034,12823
31612,4941
32094,6405
32611,6143
16203,10201
19254,4089
6547,7779
20962,10706
13259,934
11294,2797
1727,14942
3809,3276
10225,8181
22259,5903
24015,13500
31593,5830
35584,15589
10185,646
12914,899
26941,15021
24701,4379
10109,1590
21256,12092
26836,10309
1492,4687
20165,11301
21953,5604
28584,9909
35445,15430
15629,14251
9174,558
32181,5219
20976,13206
2526,14743
22556,2110
5780,7270
19355,9217
23214,10189
30848,5080
7345,3221
12695,15471
17893,8668
27114,3056
34316,14532
10691,1164
8860,6225
27612,13132
18469,14493
21043,2535
14221,5078
16311,14995
22746,4836
12813,10996
27925,4961
24363,5673
30402,13072
1620,13890
14592,1049
22873,2167
27838,3272
29109,14052
22939,6170
30933,8012
31270,6651
4367,4334
4661,8753
21012,1909
18021,5820
18792,1533
1717,1930
4573,238
10543,15414
10402,7827
12997,910
3031,2958
21968,3229
23096,11257
26770,13230
9560,13402
7683,3566
6033,337
17146,5593
21344,6031
28641,8699
14539,7989
30764,14592
19296,10865
24105,9205
30479,14608
8702,6174
7293,6040
20691,6405
11004,698
3397,7630
23910,2321
6279,4715
21451,3649
29634,8396
19109,1590
33761,12566
3329,12599
29301,5712
16909,14698
29504,4351
1651,8076
6763,6225
17735,3894
18573,4993
7502,15424
13342,8650
34238,15349
11807,6125
289,591
22592,6597
11293,6843
11277,10282
23377,12007
25146,3816
27386,3124
15438,1204
18485,6462
28387,3463
14448,4437
16898,1303
3020,4273
14993,3971
28786,9561
15166,3899
7977,11344
34388,11509
24658,5166
7084,8094
21683,9610
26034,13296
34374,9359
34425,14020
23259,3276
10994,14481
17197,1343
3267,7533
5777,11620
8196,6729
29195,8453
10515,668
23591,7398
14947,3976
15248,3150
10754,684
28417,3463
25187,9078
13508,967
21785,7793
15487,15217
22113,12762
18078,9844
18159,14936
19833,12335
25299,10982
31070,15183
15595,1164
33831,11941
4197,14206
7325,10758
29975,4070
7468,10312
4116,10834
18197,14639
29178,6944
32057,6956
6501,697
18087,1447
21590,3538
3871,14221
11672,14702
2503,14842
28131,13807
24105,3273
7625,7263
31887,9928
11384,11037
24378,4371
12193,818
10784,684
7688,5333
13361,5993
15090,3099
28008,14905
6824,6985
14795,13539
11142,14887
8395,499
12617,8693
22555,14019
34601,10812
17555,3279
24912,5998
12572,4786
5297,6041
841,649
2451,2759
24266,5069
11876,2050
3536,10151
19006,1572
10353,848
15625,1164
29183,9358
3438,194
2784,1656
17431,4152
27476,3151
12546,6948
22183,6684
34915,12850
300,11787
20099,7135
13851,5978
2490,7036
12724,4776
15126,2914
5153,7955
2412,9597
23469,3220
6194,8659
15548,9962
8628,11970
9793,7048
16508,12744
4679,11482
26479,11040
33461,14636
35436,15181
24171,12537
25496,2612
18049,3383
20940,6438
27414,9039
16717,9885
3699,9741
10413,2969
13307,1569
29282,13659
7288,4436
3972,10839
19724,8362
28449,8208
26140,6097
15763,6359
23447,9473
1673,11136
25209,2555
10570,674
30807,12463
35492,15463
8899,540
5676,11298
22808,8025
11321,12916
28069,12124
16610,12647
10184,638
30113,4138
19733,1685
27219,3094
35096,10107
34906,9889
27234,5846
34400,8031
22886,2431
17435,3870
22058,5992
34387,15151
11185,12466
3835,2058
939,2631
29199,7366
19572,9846
27571,12786
5985,914
7048,411
5657,11406
10907,1383
1342,7939
7832,8629
21868,10971
33301,9227
22778,7220
11081,8329
2504,1965
13285,6482
26984,3577
34848,14206
1159,15587
18986,14825
15471,7247
16235,1227
34485,7738
10767,1753
19206,6463
7590,8692
12697,7251
33813,12004
8965,1136
1038,8652
1203,583
1533,4659
2185,12950
14465,3531
16177,1222
16691,7859
28352,4087
5225,11375
33809,8098
14139,9962
13637,3150
14892,8479
23084,2200
24508,11502
6848,8994
19298,6402
17548,12391
28281,15174
26182,6457
9458,1419
27040,12904
