user,item
15213,1512
297,289
1572,2143
4805,209
10149,2091
11276,849
15100,1046
6000,3043
7901,3639
7445,390
4745,2787
2859,1533
16121,4481
9247,4390
6122,1693
17804,4625
8222,432
14041,3361
2723,1645
11315,4345
1155,3144
3875,3843
2872,5151
14634,1431
13135,1569
588,64
10694,5166
10701,3893
6575,2577
3698,3392
687,1763
9355,1829
4368,4126
14641,2760
2473,2786
8292,1551
8649,4040
17159,2766
9712,531
15806,1221
2175,96
7531,1803
5270,672
9292,3328
18497,4565
6988,3281
13374,2093
18124,5488
10750,5074
2548,85
8759,1552
8499,2379
10500,4145
15490,1365
17580,4112
10825,1461
7067,1295
14276,918
10757,3020
2233,2144
7811,1978
1204,1477
10543,1748
19299,3913
10992,1574
17965,5616
3564,143
7829,1803
8901,854
10441,1471
11143,1743
420,614
14802,3593
5,4536
17679,2778
13067,4952
14910,3126
12700,994
5661,5000
3526,790
6822,5032
14873,3244
15186,2243
4248,3404
16003,3963
16404,5061
6572,2413
6716,849
379,963
11328,5064
11419,4428
12513,3238
1553,1230
4655,2223
12826,1483
18843,2707
2337,5476
5611,3543
13479,2802
17118,1556
9158,2708
10485,588
14664,976
6651,612
6585,4688
8476,4596
10420,2822
15505,2531
10181,3745
6523,4749
8925,635
11153,1626
934,30
17021,5945
16801,1475
15042,4692
18315,3877
10138,4048
212,45
16702,1469
18534,5870
143,2160
4771,4626
2646,1104
6488,2661
14993,1043
12649,4573
18155,2841
3308,4229
13945,888
19002,5746
610,845
5995,284
9384,1307
3720,4173
6779,4530
2008,66
2560,3023
3348,1561
9647,1717
16586,4677
18535,4001
923,2473
6620,1275
2862,355
19030,3226
964,30
14740,4138
16113,2363
19174,3355
199,348
2079,67
11079,4844
2317,2110
6071,1568
15928,3522
17264,1865
8035,419
4353,5001
11300,1406
2974,2989
17063,4211
12075,1402
3692,4703
5318,4340
2107,4343
1305,2901
10264,2951
16194,4930
3016,4339
3322,4611
7949,1025
15846,1214
15226,1506
8729,1365
13190,5411
14893,1296
20,709
15397,3081
8069,3012
6811,1327
3664,2281
11998,5477
4364,972
6800,2858
3983,4478
2140,854
6142,414
2496,489
6964,4952
6950,358
15688,1163
4520,172
16672,4531
2926,2702
9794,534
4238,459
8434,1016
10442,1509
3418,131
1678,392
3400,491
16275,2801
19309,5353
16241,3190
19405,5815
12617,772
17871,3700
4989,219
85,2773
3681,891
11967,2353
18261,2165
17285,3576
16710,3079
8458,447
14867,2461
7051,359
8913,4410
1162,74
7903,575
7892,4358
1657,53
8587,453
19375,5949
16522,1688
4297,234
6012,1606
9205,2717
18419,2350
7749,1047
6778,2802
1231,2281
17220,4655
5188,1344
18352,3757
2407,2621
10328,3204
574,439
6439,4275
16439,1811
6754,903
16234,2345
3166,2646
4255,358
13412,3621
1156,3046
9105,3425
11904,5171
13475,937
14273,917
9001,2321
12659,2071
9644,5396
7870,411
16132,1287
12866,829
5044,225
6558,3593
2147,573
4654,2699
5029,1822
3917,2406
12859,789
11250,4539
3731,738
2812,2683
17767,3080
4735,3038
4814,3331
614,2066
5122,1232
6490,1365
9286,3594
13472,4961
17966,1977
19294,5155
19310,3968
12446,2313
14519,5645
6730,4235
5496,3136
10147,890
18851,2865
10582,818
13803,1533
4743,1586
18344,4754
6656,1253
589,5392
608,3190
1733,3565
2698,5937
3920,1549
1774,1122
8422,5596
9890,4647
16937,4666
4561,1545
6942,2778
10237,1722
17907,4938
13328,4808
10575,1717
6163,2259
16113,4404
17281,5415
1099,394
4860,831
10902,5495
5215,241
12450,1277
2816,5784
8158,423
16222,1314
7335,386
4485,2058
5025,1248
6921,746
16981,4749
11722,696
4125,210
914,1903
8615,4432
15408,5123
8861,1455
3866,3891
5382,3922
2844,4957
444,476
17171,1813
2340,728
4621,791
16453,4980
5118,1597
8170,783
13786,909
4398,4691
645,5835
14917,2792
5039,3933
16352,1895
6744,453
14875,5010
4510,4343
7606,3077
6181,5416
3335,5544
14421,4281
15907,3881
11427,1313
17999,5011
320,9
13449,3367
5615,3692
14914,4564
8061,624
3701,2110
507,774
3108,4225
9966,2093
630,1339
15031,2116
11368,2776
18580,2862
15892,4138
17590,1931
18252,4494
7583,972
10399,1379
16082,3481
6018,1988
17857,4904
1990,5179
15773,5355
18058,4628
12609,1232
3665,5432
18825,2851
5160,2896
10638,4778
5151,1090
16627,3954
19271,4069
17764,3400
5446,1947
18593,2693
4626,5591
1268,5544
18840,5953
15561,1126
10242,2684
12422,2695
5207,4001
6248,3739
18906,5260
11994,713
13064,3101
5502,916
9139,3007
11735,5148
18629,5891
150,82
18295,4325
5640,1789
9788,2864
18403,3858
6376,891
2971,3307
9939,3033
11407,2084
12925,4605
4986,218
11271,4640
6381,2174
1214,1874
4701,988
9331,1837
16406,1460
17015,4951
9143,1786
4936,5766
17382,3432
95,5636
3486,5042
3997,1582
5179,239
17658,1795
19387,5317
10940,4661
17196,3427
11776,4933
62,211
12037,4708
8563,1103
5069,229
69,2321
187,98
3337,2825
247,149
16312,2333
7380,4106
12235,3353
10863,5730
13082,2471
10033,550
3154,115
14948,4012
14514,1276
8008,1581
16046,1251
9688,3706
9397,2968
17236,3741
12678,2768
18956,5457
15976,5393
17497,5768
5234,2524
8570,1469
9614,4888
16152,2586
3704,151
19270,4866
2074,772
6043,3602
6938,5235
7414,5164
8766,2320
17773,1852
10710,1300
5462,5542
4010,4772
4218,3755
18781,2608
3860,1795
1618,906
15668,5398
18161,3654
14830,2047
17514,3089
17872,3551
17417,5600
3711,5644
13898,1286
15518,3360
3909,152
19230,5036
505,2204
8146,4682
9529,1151
4971,1898
16755,5107
10146,561
15001,5470
18621,2484
6926,4420
16704,5327
6730,344
13471,845
4925,210
16688,3104
19320,5868
13852,1476
2651,537
4972,1719
18263,3907
1828,2944
10188,1911
17791,4097
13541,1025
15057,1056
18819,4539
10077,2834
9232,756
9254,4487
19164,5513
16473,3300
6760,344
17133,5790
18537,2382
1935,3191
5880,2217
15288,2093
2454,3756
6901,5652
287,8
378,126
4407,1509
2724,2304
15774,5369
10089,3194
16892,4573
9657,531
13485,2190
17339,3572
13571,1964
17158,4692
6790,344
16454,4347
8490,1593
8552,3225
15627,2848
8182,5412
17198,2778
15320,5549
9530,1860
15480,1108
11457,671
14536,4686
3658,236
9687,531
6399,314
18229,3676
273,86
875,2406
10677,4653
15558,2869
7163,4093
4775,1689
18419,5493
1067,132
1414,4377
2632,4943
18991,5130
3862,1170
7189,2281
18832,4319
4386,3799
14513,2608
18127,3749
9717,531
9151,1840
10281,2559
5279,3824
778,379
9129,2990
18971,3323
10373,5716
8883,490
14757,3126
1575,107
3442,2839
18889,3698
12090,718
564,19
8277,4817
7040,1003
11782,4537
15009,1068
10852,4603
9797,4967
11286,4306
10501,589
17187,4601
13997,1509
12095,1442
4581,237
7733,1347
10090,2186
11575,2904
16055,2466
2244,242
11777,3762
11894,5101
14232,5698
3668,1438
19328,5034
7062,361
10238,1303
2015,4327
9637,3530
10642,605
11767,980
7075,973
17995,4868
19352,5778
19443,5896
9591,1842
12584,2141
16556,2990
1838,62
2392,1402
6365,3442
18037,3966
11915,1982
7410,3299
18955,4802
8867,471
1578,1828
15028,2383
19434,5968
16032,4683
163,159
9568,518
12689,1561
16166,4683
9450,1960
13939,884
8096,1533
4338,613
15960,5746
15363,1326
16168,2477
3403,335
8871,1529
7274,378
12969,1551
2427,3466
8557,2093
16289,3935
4689,3287
5460,2410
8075,1595
3195,571
2130,247
3532,3374
4199,4591
2991,2461
8039,5321
14968,3621
6110,3431
14064,4154
3503,1855
17479,1702
5223,1127
14224,4786
1077,98
15163,4247
5619,4510
9576,2607
10832,3465
13012,3476
16245,1542
11854,709
5737,2287
4892,209
18116,3427
6832,3951
2508,2650
16348,3360
7299,384
12402,3143
11705,1525
2019,2836
18853,4070
18912,4650
7396,4639
12411,2855
18054,4804
9969,1346
9530,518
12344,5016
12261,817
12257,5771
19351,5636
12013,715
4342,5942
8831,894
703,772
5104,4013
12891,4596
3939,2519
8999,478
6132,4455
9950,5426
15848,4484
9752,715
1588,182
3847,486
15832,3951
2857,1999
14939,2421
18359,2757
295,196
1081,351
9723,5612
12471,1943
10934,2563
17881,5384
4128,3330
18025,2130
9141,3163
14103,4751
10034,3969
17246,1611
1806,2862
8843,2947
8562,453
6781,713
2990,3817
6462,4343
7675,401
9058,3286
4151,2159
6613,4512
15422,1585
8610,4816
12306,4858
17435,2422
7146,2531
1750,459
12512,762
1860,65
14379,3494
16567,3366
13795,3443
1694,527
305,79
343,371
11676,1429
8572,3019
13525,2801
646,3755
15355,4685
3211,1133
12220,738
14248,917
6059,2017
17079,4830
17306,1611
931,891
17550,1971
18520,4687
14411,2786
6646,2716
12566,1533
15572,1128
18108,3430
9381,505
3009,3254
17479,2670
11646,4007
18415,4112
8177,746
8261,3857
13245,5204
6225,5288
8405,2855
1997,3695
7711,946
18416,3933
10556,593
11987,2206
7558,889
5378,1632
18120,2070
3662,2479
2325,2221
15659,4291
11870,2560
19091,3698
6448,2485
18318,5468
5382,2690
18525,4226
17616,2163
19142,3636
17768,5940
12479,3957
1708,4100
8939,1984
10754,4526
3269,5005
5616,992
10150,1379
19401,5967
4936,5205
4435,2937
6104,3964
6357,2158
2269,1134
7991,2410
6710,741
12326,867
9488,5582
8922,475
15530,3830
17896,4031
18276,3498
2111,144
1123,40
8452,711
2581,2510
1679,1426
7689,917
18604,4468
2773,236
14590,3393
4519,3173
19292,5808
3060,1232
8015,1841
16411,3471
1805,976
4441,1038
3405,2398
14067,4749
6570,5433
17208,3226
8304,2883
9066,3206
1194,41
14750,992
10039,743
17974,1978
10314,3422
16053,1669
14552,4390
5314,2481
9443,1062
11325,662
1984,318
5967,3046
2099,268
6039,2922
1942,2536
6897,701
12437,4215
9710,2345
9596,523
14187,2198
4503,172
2634,4749
19351,4644
3850,4488
2601,2357
17783,3699
10205,5707
15358,3857
10150,2802
14897,1018
17749,1836
8602,3987
18012,4690
17604,2421
5599,3939
4613,690
15611,2990
10435,3136
12254,724
12404,3112
6301,424
7569,1107
12488,1305
11023,4245
4388,4894
14758,3461
1332,1048
7557,5419
16161,3026
18506,2350
19402,5871
2742,94
18005,4808
18017,3879
9235,493
8225,630
14190,910
17082,2847
18477,4803
18372,3289
10884,1053
13900,1336
16487,4889
4771,3504
3522,1373
4838,3036
15555,1122
9390,1720
16551,3561
7712,3613
17944,4690
13238,813
16769,2508
18785,3054
5793,1687
14528,5227
1561,3328
11067,5991
19023,5851
10289,3445
15895,2883
974,1316
544,42
2469,470
18114,2068
9562,3116
4622,5259
6420,5168
10773,2511
7163,2243
16423,2221
15953,5490
3940,2421
14215,916
16011,3216
5961,1621
18784,3741
9493,2198
1230,3349
5879,276
5906,2099
7779,647
3832,4931
6086,4137
18598,2423
1887,64
10643,1475
543,325
6594,379
14754,3422
8844,2849
17985,4825
2995,5373
17494,5527
3326,4197
4685,2524
1295,310
2513,4848
13373,3242
7977,5334
6738,3891
15265,2032
9473,926
3657,2432
15169,4953
7363,718
14184,2114
5921,4019
15104,1333
3884,152
747,1794
9429,4010
16228,1483
18339,3609
13994,5373
7678,4112
10895,5617
8594,1115
5459,1894
216,64
12072,3149
9152,3328
9628,813
17749,4682
9784,1326
3447,4850
697,1276
5389,3003
8262,726
7367,3065
4270,164
9536,4607
12115,4135
19350,5925
3999,2330
11984,5372
13476,845
7617,961
18021,2522
1517,3674
7931,3780
12712,3078
5014,4230
8223,1710
2600,605
8249,679
17541,2824
973,4715
12215,5655
13136,2093
19049,4657
13605,851
5654,3809
5592,2931
19131,4467
17338,3404
7799,4765
7565,397
11849,3053
5341,2531
5976,827
19374,5356
3918,247
1192,1231
1513,1811
3269,5436
1450,708
13122,1232
8686,1188
14195,5389
18567,3728
9078,480
16769,2321
16385,1392
14984,1119
17546,5396
18349,5720
12406,5199
11783,3530
5573,5109
15886,3142
18976,3374
15984,1233
18451,4684
3473,139
451,4737
9004,4099
17356,2239
9410,845
7785,1810
3594,4980
11185,5651
3613,2778
944,3330
5509,3030
14870,3060
708,2299
4987,3857
16043,2163
14157,909
18469,3169
14432,2834
8885,2313
6966,1111
16544,1398
3994,376
10279,4798
13202,1884
7704,1979
1030,256
13550,2567
2424,4431
3439,504
17403,3724
8927,3828
15458,4519
16115,3328
12569,4573
18601,3823
3651,1326
4552,5191
17410,1670
17846,2200
11808,4071
11304,2848
11963,1730
569,396
12188,1848
12527,1314
5133,1157
12387,745
8672,461
4625,192
9315,3536
14894,3780
9347,3259
8335,5013
10126,2997
16683,1691
4647,890
11581,2752
12869,4811
6639,850
2133,67
17437,4782
5890,3206
6583,4890
12304,868
9072,5656
16184,2128
1557,4980
967,1731
6767,4418
11769,709
14504,3194
19364,4505
7349,609
17588,2857
10124,1207
8993,3269
11887,1869
11229,1869
10463,4056
16805,4848
15456,1547
18997,3930
9131,4142
9108,2438
8363,2284
15543,3421
9340,3727
16778,4156
5916,2683
18125,4378
14052,5140
13611,5397
7501,5702
9866,3958
2020,2768
9480,2202
14646,3785
13956,2584
3474,1332
7020,4059
12390,746
17383,1647
2462,80
19107,4825
8238,2181
9404,2557
10884,679
11078,3928
769,160
14943,4156
4552,4520
4132,1682
3841,752
8968,4097
12574,1213
607,2461
2472,3400
14927,4562
18062,2093
2492,80
2526,5326
1616,2661
13834,2944
17832,5014
18560,3501
14573,3283
3499,3617
4769,209
10865,1726
8010,3054
5771,3402
17751,4271
984,2569
4821,3782
16175,1745
9812,4610
8177,2413
14970,3104
13080,4360
544,18
16268,5127
363,946
1077,289
8974,478
5686,261
12279,1830
5424,261
17081,2197
8020,3368
16943,1509
7505,5928
7479,4707
13513,4592
14043,1374
13826,2837
2852,5095
12011,2015
11608,844
10981,4129
9107,4390
8835,3702
192,1414
9423,3872
11563,2764
14937,2001
16119,2910
16086,1272
4778,3654
14622,4060
17836,1884
13622,4885
8097,4877
9972,1054
11926,4694
5193,1802
16447,2567
15987,2582
19065,2989
8485,448
16516,1391
12550,2242
8957,3641
208,203
13809,2617
1505,5034
8201,4072
15455,1940
5174,1910
17005,1555
16528,3845
9993,5664
8875,4016
12674,773
17727,4169
1287,610
19181,3322
10134,5145
13272,1631
7549,3328
16938,2962
10945,634
7741,1054
10588,1528
15060,1037
7833,4026
4008,1884
12466,4392
2700,112
4322,1293
5915,982
3024,209
2110,246
17139,2844
8512,5253
15382,1438
8842,2913
16734,5010
9977,1532
17074,5832
6305,386
1647,5625
6153,746
8493,1978
14828,1037
2849,3968
9602,3540
19209,4565
4866,4924
7120,720
6079,1736
18661,2481
10672,5147
17442,4134
9653,2724
15085,1043
15685,2536
545,107
3043,2679
7017,4355
98,4491
18833,5567
4177,5991
14306,1463
12384,744
12867,898
12645,2771
6396,1978
12732,4645
17862,3565
15200,2090
17798,1860
8644,3032
2656,5020
7959,485
17315,4335
17619,3780
2660,5893
8524,3869
9458,512
13290,1381
13725,1309
4062,160
11603,1468
6880,2148
10400,3654
11766,708
6168,2851
4260,1838
8924,3961
12467,755
10555,3942
15644,1141
5609,4550
6727,5474
13480,5046
5689,3755
12707,2844
3302,4205
4092,160
5365,433
5533,2461
14461,946
6056,2236
11405,4270
17735,3739
3031,709
5992,531
16009,3898
12392,4903
6690,2559
2502,365
6158,3452
4415,4196
10387,3203
5158,4277
607,1469
5607,3349
1804,1720
5047,2194
1659,53
9097,482
15936,1326
13692,4528
18845,2678
15402,5556
3707,3328
4765,2481
5400,777
12645,3255
6341,311
11874,5098
4692,690
6015,3524
10330,575
14857,2989
11257,965
4175,171
10417,3203
19205,3371
11008,3644
15681,1157
4578,4725
8850,1140
10536,3834
17253,3941
19113,4536
3321,3642
18381,5553
19009,5876
2684,4519
10611,975
11330,662
4638,1743
10360,575
5802,3766
18453,2396
3174,1121
4772,5880
9137,3048
18490,3217
17030,5747
9788,534
7998,3906
16499,3078
3519,3226
2896,4001
14370,2066
7861,410
12114,3753
8289,1611
6083,379
3658,537
19373,4594
9349,4220
18284,2186
1434,4391
2712,5762
9405,1119
16320,2739
19095,4091
427,1793
2846,100
15530,1122
2906,151
9115,791
6551,605
4565,3843
16521,1682
15179,3524
17844,4516
497,253
2656,2605
14129,5952
5696,3474
4428,4511
14704,5860
12641,772
2863,3837
14093,3262
16173,1349
18451,5867
15433,5511
15049,4582
770,38
1119,192
18622,2716
5423,4254
11572,679
188,33
5854,276
16203,4382
8085,4194
8235,1509
3104,112
18238,2726
922,28
17477,1847
3070,501
19207,5971
16442,1365
1615,5849
8420,1639
579,39
3339,2611
13079,3226
17798,5056
12545,3292
14595,2668
9965,3539
13731,4320
17235,3603
9876,1777
15046,5758
15727,2709
147,8
5506,1232
14695,1744
6126,5821
17265,3630
9116,4883
12027,2898
17421,4143
13517,1708
16951,1750
478,2215
2382,76
17025,5082
7362,3933
12071,5075
15236,2448
18455,4780
2153,374
1891,374
13228,2894
15860,1494
18835,5186
16080,1268
15092,3608
18951,4580
6157,946
8120,2420
4923,3819
4484,3183
11210,2652
3247,123
6581,4657
4494,1427
10167,2841
13597,1421
10653,1014
10030,1789
3724,462
5286,1592
17889,5658
9491,757
4990,318
7796,2481
8214,2994
7183,4698
3456,647
16637,2475
4861,3291
16182,2834
10115,557
5763,2870
2275,3531
4374,170
9929,2272
3320,4142
9122,486
9201,1533
13210,5482
19264,5053
3161,3331
18875,3780
17350,5915
18790,2918
1979,2607
3820,3152
14730,3353
18493,4617
657,1129
18704,4837
6400,3282
9903,5373
331,4342
10159,640
16924,1727
9111,485
31,1606
4284,4949
15385,2274
10285,2442
13482,5015
3323,252
11594,682
4664,5355
11672,3756
9184,3592
6338,310
410,2541
12170,5164
17544,4976
11121,3064
5574,2543
15278,1249
9388,2806
12330,4106
2046,395
6829,3930
19088,4022
700,21
4580,2624
8534,450
11674,2489
16266,5298
851,190
1448,2166
2549,2147
7786,5660
3703,4980
6432,2015
7886,414
19439,5942
2254,4481
8800,1508
18483,2343
8562,2848
11093,642
346,2125
11452,3958
11395,980
4051,2630
3574,3230
9597,1236
12520,4738
7446,465
7131,5557
14354,1106
9966,544
10157,1078
1862,62
10977,817
791,2367
7845,1113
12757,894
6442,4931
7684,5891
12847,787
3736,151
4737,2934
7987,415
9112,790
17190,1579
1498,135
19158,3397
3753,2949
3581,213
8479,4260
3730,3719
2202,2173
9982,4995
5173,239
9228,2843
649,2260
6709,4120
7624,4685
5984,2144
1240,1947
9700,5282
3766,151
13427,4637
14544,3616
8718,462
1825,1819
13169,3066
6610,327
4765,5490
18105,3433
6145,1688
4987,5337
17158,3330
16504,4792
5554,1220
2580,2102
6293,1559
16673,4978
1310,3066
6038,286
10728,3630
9418,1223
11825,4431
5586,4326
2730,356
9768,2541
4720,3653
15905,4059
17257,2935
885,2486
15370,3900
13066,2133
13832,1666
15719,2364
15937,1503
11800,3970
4417,4002
6571,2038
12354,5310
6225,1401
14057,1003
13119,2898
18773,3316
10175,2491
15906,5573
17193,1580
1336,2543
2437,80
15257,2683
19324,4358
6822,344
12792,3442
14774,994
13961,891
14938,3088
12909,994
11510,2302
2857,824
2554,1015
18748,2855
3932,3556
7165,1622
2409,2354
3713,4946
3245,2626
13916,4531
10423,3882
227,18
11139,854
2439,4448
7639,2444
9719,531
11252,731
11472,4447
18165,3968
18583,4481
11922,711
9878,2281
15951,2848
588,182
16517,2505
13199,2611
16638,2997
6533,4913
7469,2383
9697,3374
5712,3983
17859,4800
12334,4038
412,3339
10513,1681
14850,3217
14869,1015
4949,210
10628,4822
16507,1386
6906,1869
6468,1643
9551,2394
11043,2031
6548,5544
9437,3046
8284,623
6345,4461
10479,3386
17485,3404
17880,3933
1672,3915
9270,1593
7064,361
1169,1574
12750,1980
9787,5495
16721,3947
15901,2865
18019,1998
4879,4143
868,5029
19098,5438
1312,4511
18099,2701
4781,575
11326,3416
15913,2875
6393,314
15510,1704
15205,1822
6208,4698
1381,302
7253,2111
12690,774
9893,5490
17828,5971
17250,1793
16603,1982
13769,3433
4095,4569
2056,67
9012,4694
12637,1298
2589,338
1768,2818
16004,4282
17425,3487
9023,4294
3574,144
9627,1025
8188,4432
16789,2522
11049,640
18309,3426
9076,4305
15387,2778
1101,261
4597,1181
4724,202
4870,2471
11814,1611
2086,67
2364,1509
4167,4980
822,4229
1240,3988
3807,2193
12076,1796
12831,1140
15601,4400
7265,377
1117,1144
7431,5742
11079,640
34,5876
17875,5012
1038,3480
16564,4632
18625,2477
3816,1905
6343,5407
3850,735
11911,4553
1792,3161
2084,529
10707,2350
9444,4485
373,996
4411,213
7293,3714
8998,2678
16484,1835
4644,946
7273,4001
4224,1326
7670,2883
1617,504
10419,2822
14015,940
5262,3210
1265,1550
9921,2545
5036,423
15342,1449
536,586
18299,4535
4861,3051
13560,4682
5673,485
14043,894
8948,2160
12977,3543
18584,4115
10802,2186
1118,160
5700,2281
18010,4782
12045,715
8354,5743
14073,894
17027,3709
12773,5591
2769,4149
5916,4915
14859,4432
10217,570
10043,2669
4102,531
6065,2005
1737,3184
1011,3080
11013,1443
14793,2122
14951,2708
18328,2216
6067,1297
6879,1175
17572,5845
8522,3233
17147,4161
12441,5010
1030,289
2207,854
4373,4377
6357,312
14507,947
17418,5378
14677,5330
7017,358
11848,709
6700,651
1763,59
15512,5377
8498,2997
13307,1337
15468,1106
6247,302
14481,1604
8352,4111
9231,5211
12786,3328
17282,3423
14250,917
15740,5362
17471,3295
3538,142
14042,1907
15184,1697
11299,2722
9957,4564
12369,946
5462,907
6043,2350
17693,3115
18710,5677
10323,5072
13583,1743
3251,1024
2409,4879
2817,3950
5995,2309
10924,1505
10862,627
13606,1912
11882,1208
7929,2264
17280,1606
17154,2433
15793,4033
18131,4630
9372,504
3870,3109
18966,4677
17087,4594
4515,3813
11371,854
7794,534
17783,1853
16999,3434
16001,5086
16187,1304
19043,5836
14564,2904
2289,2087
15735,1180
7306,1884
4668,995
10590,4611
14998,2607
6402,2417
13243,1836
5997,4583
12225,5465
12652,1368
13428,835
13300,4033
1982,65
8737,464
132,4884
404,3128
8931,1269
1957,5670
2041,645
938,29
525,4586
7060,2767
9140,854
1922,199
9422,1506
15429,2951
98,3206
8825,469
16739,4045
1792,4263
16761,4558
14180,4203
5393,4445
4111,2366
9479,4642
914,3765
17626,3316
5855,4476
1719,2472
17880,4364
18721,4980
17126,2212
2303,1180
9968,4052
12838,2258
8691,4037
13639,5727
11046,639
14702,2972
6799,1248
5309,3404
17239,4718
6023,2747
11945,2391
18712,4113
12442,753
8825,1758
4819,3742
8009,418
11605,3262
3778,1560
677,5865
14120,4687
3167,1406
11928,3915
8495,1065
15231,1222
19138,3174
17348,5792
6030,4076
8143,2111
3929,5112
7334,3662
12984,3372
10145,4479
327,9
15435,3654
5860,2352
17004,2757
1639,210
1699,261
1783,1652
16917,3512
8237,433
5710,314
4250,2844
4179,160
7531,392
16555,5755
2737,4804
8127,423
357,9
1951,862
16804,5678
14932,3568
7480,1743
13968,4050
2889,4794
10401,4418
15862,1223
9650,5947
906,2853
14555,4749
19128,5064
10070,4254
7616,5172
751,2915
8858,470
3286,1582
220,246
5824,5273
6586,1624
7498,2672
12121,4040
18454,3026
15097,3204
6539,1054
16315,1326
1399,857
3085,545
15153,1823
18439,5377
9292,1112
2564,4980
9440,1764
14839,3353
2664,488
6919,1460
15004,1700
15823,1803
14181,3353
10272,574
17769,3862
1170,1936
15920,2867
19227,3888
18203,3565
17289,5854
7685,404
11659,3578
16141,2085
11113,4573
5752,270
16445,4940
18663,5243
1631,52
4136,3041
9521,5486
13203,2624
12327,5205
3681,3400
4863,4309
4250,3328
14680,2892
17890,3226
4760,397
14574,961
18918,3668
12133,3060
13571,5652
18301,3699
675,21
8550,451
12712,1232
3911,1768
18016,1995
15865,1224
4031,372
12558,765
2530,2901
625,1597
14171,1860
15289,1064
6957,358
12294,1823
10179,4681
13219,4796
17653,4013
10177,3854
19038,3561
13003,3451
3294,1957
10139,4501
10464,1817
1080,83
11252,1109
902,1474
834,27
443,4343
5173,2390
4782,290
341,4066
12416,1597
5399,5362
11686,4195
9941,4112
4884,5670
1272,4575
11530,2901
4496,835
1412,2111
8893,924
7776,410
4553,4752
6766,4711
4663,948
7653,3228
12431,2255
4731,2580
4695,671
15235,2093
9455,5508
276,42
16793,5733
12770,5104
10602,946
16108,3186
3764,512
4555,5737
4873,4326
17390,4676
17727,3315
4231,163
10160,1540
18119,2607
7046,1853
5896,5363
12499,1958
4533,3884
264,8
1081,38
9902,3352
6164,3084
15352,1688
16661,3870
16936,5795
14128,2805
19401,5975
14245,2801
11850,3390
18591,3891
6084,287
17634,3100
1168,572
9184,2173
6675,4138
13394,4880
18249,4127
11781,4724
126,1363
13154,2949
535,2322
8422,1823
12837,798
14980,3371
11063,3360
8535,1885
12077,3904
13911,2524
62,8
8333,438
874,3858
10788,2374
3599,4901
12487,3021
10266,757
3877,4845
17256,4968
15346,2566
9694,531
12471,1764
10662,2420
4960,4994
5111,5163
11897,711
7000,3682
11451,5320
3073,3515
17063,1540
8713,2537
7342,386
9833,5197
7961,3841
15827,4717
9200,531
6865,3615
8095,1562
7483,5879
34,1127
6285,303
3540,1237
8903,3169
2800,4645
11010,635
11125,3591
3990,1473
571,19
15939,2275
10600,2457
16527,3199
17088,1546
9839,1578
7559,397
8056,1203
18643,2471
13780,862
18082,3343
7956,972
9186,609
1729,692
4893,3317
14167,2439
2071,3839
3797,1428
3759,944
10459,1636
8810,2015
18582,4797
7632,5197
2135,67
18100,5053
242,86
2219,1458
17284,3713
7943,3369
17215,5828
1831,3039
4670,5904
12681,2997
19331,4134
14198,1910
11321,3479
10440,5716
12384,4696
10006,2980
5551,4606
14979,3414
19366,4505
2005,344
7899,414
14081,3203
987,31
2470,4086
13344,4630
12881,2654
7635,1307
15761,1356
19266,4274
14625,5518
1552,2469
845,2607
2828,761
18612,2703
13641,3281
15222,4461
79,41
18911,2770
19074,4454
14395,2962
18092,2852
2593,113
13205,3101
1157,3229
8203,2114
13230,4851
1114,149
10868,662
1377,3003
18292,5357
19085,3273
4222,3404
16768,3930
10648,2581
15853,4304
15398,4663
8952,5773
7542,3694
2848,5304
11861,709
18768,4131
4482,860
7852,5805
1921,191
16840,5095
16014,3067
16112,4356
8546,4681
4525,4879
4798,2759
12081,5529
13201,4806
12987,1844
13489,2994
4057,280
8176,425
15225,5243
18267,3741
3826,3565
13387,2717
3583,397
8416,3295
9742,5646
8904,2295
14125,3585
3371,891
5969,661
10993,3127
16658,1425
11793,709
8878,1232
14745,5141
6330,1579
2854,3755
12293,5196
12959,2805
11682,5042
17702,1811
1513,2035
5785,2422
585,1982
17942,4681
12713,2749
2565,619
16806,2427
4662,2093
8375,1550
7688,3064
6917,4907
8739,5210
10189,2901
211,428
5486,261
16668,5122
16699,3654
17129,3238
6514,1642
15529,5199
18351,2233
14225,917
4149,353
17657,4296
4484,2329
12519,762
14097,1671
3451,4926
17780,2417
18605,4220
10927,1860
1111,469
13868,1969
12030,5859
10977,634
1775,634
4118,2329
8820,2300
18680,3963
8929,4687
837,3468
17905,2654
17299,2844
1726,1122
3157,1015
12870,1527
6118,4809
1020,142
14404,1575
7800,3789
17189,5867
18753,5380
7698,3512
9863,3400
12523,4048
1250,1543
15116,3474
15768,1185
14690,4763
14418,4075
18208,5442
13948,1682
15405,1483
2681,5758
17516,2855
11165,819
14415,4716
4432,4343
4994,5544
4481,2515
18366,2244
18756,4873
17276,4307
16039,1247
11980,1153
5247,4677
17391,2567
7597,4345
3977,5641
7936,4565
9748,3426
10615,1291
11561,1169
15090,4481
3233,1925
14705,3327
6525,571
9897,2179
12775,4218
11120,645
5371,929
3919,159
9027,3262
5213,720
12353,738
12458,754
18588,3353
16369,3579
11928,939
12998,5579
167,343
1646,3690
8198,5258
19435,5854
18354,5751
5395,360
954,164
7604,4519
18273,2379
